pred_interval,space_time,MAPE,MAE
5,space24*time32,9.324442583796145,9.308155983463042
5,space24*time36,9.536369773393345,9.405466607751142
5,space24*time40,9.71993159732767,9.943500490185738
5,space28*time4,9.54265335505594,9.332687769678538
5,space28*time8,9.338444573864965,9.438248520696948
5,space28*time12,9.368755427118046,9.115108255213269
5,space28*time16,9.223836858233982,9.019473891261097
5,space28*time20,9.14975789109854,9.167946913373088
5,space28*time24,10.202908984762873,10.455827504896718
5,space28*time28,9.240668962327696,9.309964310351036
5,space28*time32,9.364976766978067,9.40052942536224
5,space28*time36,9.703975294761909,9.883571500040201
5,space28*time40,9.61138066807703,9.262236804744699
5,space32*time4,9.426202511359119,9.223958954268587
5,space32*time8,9.064573209157247,8.890093562417402
5,space32*time12,9.583725908695849,9.166255130636438
5,space32*time16,9.057926480251561,8.89502864343953
5,space32*time20,9.251760224150011,9.352076359984045
5,space32*time24,9.68751143723083,9.805140680546383
5,space32*time28,9.44593908232179,9.194124898750433
5,space32*time32,9.22760658750291,9.277714049869749
5,space32*time36,9.374917861009402,9.276976184352973
5,space32*time40,9.470205494136449,9.460748924280551
5,space36*time4,9.566232327215685,9.392918403990969
5,space36*time8,9.40113142436136,9.437100039270824
5,space36*time12,9.482255158934203,8.989817649884722
5,space36*time16,9.343647352016351,9.077686726939827
5,space36*time20,9.435621235875766,9.613611841473281
5,space36*time24,9.81291447097449,9.41214813031167
5,space36*time28,9.50836332124486,9.391241002711746
5,space36*time32,9.494820119237257,9.536108763607546
5,space36*time36,9.400335534432726,9.179706401859276
5,space36*time40,9.643050343862283,9.943999588042454
5,space40*time4,9.58260891451807,9.520388690011943
5,space40*time8,9.541656731702611,9.486611125283613
5,space40*time12,9.491359607300097,9.042262715113738
5,space40*time16,9.668461875618396,10.13415958925662
5,space40*time20,9.204584622118764,9.102133442836141
5,space40*time24,10.17278155548681,9.557403274005551
5,space40*time28,9.674060821533203,9.925949325378564
5,space40*time32,9.50227456700498,9.680565949287015
5,space40*time36,9.748196561249273,9.99854101616963
5,space40*time40,9.341370473993887,9.06236451029098
pred_interval,space_time,MAPE,MAE
5,space4*time4,11.201978242611457,11.241642860595338
5,space4*time8,10.545617336570146,10.255098627284616
5,space4*time12,10.412129042854778,10.045806160869981
5,space4*time16,10.262341551326434,9.909746680308274
5,space4*time20,10.101917933874727,9.852155995790495
5,space4*time24,10.529362408663157,10.415276977941572
5,space4*time28,10.521191290528368,10.232305384940094
5,space4*time32,10.562728723128517,10.641674222760294
5,space4*time36,10.3686161784977,10.186673174093208
5,space4*time40,10.2045753798326,10.314322683641656
5,space8*time4,10.497061491869166,10.202688270842957
5,space8*time8,10.236541018229046,10.011588484370066
5,space8*time12,10.219969373864663,9.694716396428896
5,space8*time16,10.155626733550202,9.461786480989907
5,space8*time20,10.189114728086825,10.306751015159874
5,space8*time24,10.495646186298032,9.99878945339212
5,space8*time28,10.384713758381722,10.43761219052102
5,space8*time32,10.250275980336019,10.117840630790104
5,space8*time36,10.067841051578808,9.886934167121654
5,space8*time40,10.223817479098985,9.910145315865014
5,space12*time4,9.772098798237876,9.480162422956822
5,space12*time8,9.441025748795377,9.392678689100071
5,space12*time12,9.450862610615024,9.001869353608265
5,space12*time16,9.42158314366052,9.11732981803533
5,space12*time20,9.360168277556431,9.19308761297174
5,space12*time24,9.9277577708951,9.48853516064102
5,space12*time28,9.532110141049758,9.682291341914262
5,space12*time32,9.599094501392416,9.531600489752226
5,space12*time36,9.708116550823137,9.40968701763645
5,space12*time40,9.625782643285843,9.68660592904078
5,space16*time4,9.467067591729991,9.217622463431901
5,space16*time8,9.964680198852173,10.323344468213842
5,space16*time12,9.335937424025946,8.808677948245963
5,space16*time16,8.951533358421349,8.666646592841312
5,space16*time20,9.16793584666425,9.12999845815698
5,space16*time24,9.751679834416159,9.353583276414756
5,space16*time28,9.263521151005222,9.118703768979445
5,space16*time32,9.467063935836038,9.261746515219716
5,space16*time36,9.4352382386453,9.387841896876362
5,space16*time40,9.30641531894202,9.129548370104954
5,space20*time4,9.484129833746813,9.212854046164873
5,space20*time8,9.683498752616837,9.936646544861937
5,space20*time12,9.344997192935766,8.849959935567878
5,space20*time16,9.052946064985035,8.745356858598036
5,space20*time20,9.027394214146574,9.05389926945838
5,space20*time24,9.596043049288596,9.326316087937755
5,space20*time28,9.687758898563523,9.413743199776116
5,space20*time32,9.415848178377395,9.494142392514528
5,space20*time36,9.332648970656003,9.217924356603595
5,space20*time40,9.802672538677207,9.762869312854061
5,space24*time4,9.539777082454659,9.303114438770773
5,space24*time8,9.185896535405142,9.176728214903505
5,space24*time12,9.231003145787415,9.186915060759091
5,space24*time16,9.458410462481737,9.660747217232057
5,space24*time20,9.203520915734757,9.299533967454526
5,space24*time24,9.63066936282517,9.336298178711669
5,space24*time28,9.377334629031393,9.272423581825457
5,space24*time32,9.324442583796145,9.308155983463042
5,space24*time36,9.536369773393345,9.405466607751142
5,space24*time40,9.71993159732767,9.943500490185738
5,space28*time4,9.54265335505594,9.332687769678538
5,space28*time8,9.338444573864965,9.438248520696948
5,space28*time12,9.368755427118046,9.115108255213269
5,space28*time16,9.223836858233982,9.019473891261097
5,space28*time20,9.14975789109854,9.167946913373088
5,space28*time24,10.202908984762873,10.455827504896718
5,space28*time28,9.240668962327696,9.309964310351036
5,space28*time32,9.364976766978067,9.40052942536224
5,space28*time36,9.703975294761909,9.883571500040201
5,space28*time40,9.61138066807703,9.262236804744699
5,space32*time4,9.426202511359119,9.223958954268587
5,space32*time8,9.064573209157247,8.890093562417402
5,space32*time12,9.583725908695849,9.166255130636438
5,space32*time16,9.057926480251561,8.89502864343953
5,space32*time20,9.251760224150011,9.352076359984045
5,space32*time24,9.68751143723083,9.805140680546383
5,space32*time28,9.44593908232179,9.194124898750433
5,space32*time32,9.22760658750291,9.277714049869749
5,space32*time36,9.374917861009402,9.276976184352973
5,space32*time40,9.470205494136449,9.460748924280551
5,space36*time4,9.566232327215685,9.392918403990969
5,space36*time8,9.40113142436136,9.437100039270824
5,space36*time12,9.482255158934203,8.989817649884722
5,space36*time16,9.343647352016351,9.077686726939827
5,space36*time20,9.435621235875766,9.613611841473281
5,space36*time24,9.81291447097449,9.41214813031167
5,space36*time28,9.50836332124486,9.391241002711746
5,space36*time32,9.494820119237257,9.536108763607546
5,space36*time36,9.400335534432726,9.179706401859276
5,space36*time40,9.643050343862283,9.943999588042454
5,space40*time4,9.58260891451807,9.520388690011943
5,space40*time8,9.541656731702611,9.486611125283613
5,space40*time12,9.491359607300097,9.042262715113738
5,space40*time16,9.668461875618396,10.13415958925662
5,space40*time20,9.204584622118764,9.102133442836141
5,space40*time24,10.17278155548681,9.557403274005551
5,space40*time28,9.674060821533203,9.925949325378564
5,space40*time32,9.50227456700498,9.680565949287015
5,space40*time36,9.748196561249273,9.99854101616963
5,space40*time40,9.341370473993887,9.06236451029098
